-4.93,0.0
-5.86,0.0
-6.65,0.0
-7.28,0.0
-7.99,0.0
-8.74,0.0
-9.31,197.0
-8.67,342.7
-6.93,444.05
-4.54,504.2
-2.76,519.55
-1.55,447.0
-0.19,337.75
0.4,205.6
0.49,43.75
0.09,0.45
0.25,0.0
0.57,0.0
0.96,0.0
1.33,0.0
1.49,0.0
1.34,0.0
1.15,0.0
1.06,0.0
1.34,0.0
1.08,0.0
0.77,0.0
0.82,0.0
0.85,0.0
0.96,0.0
1.08,128.15
1.62,216.55
2.28,272.45
3.02,298.85
3.38,423.55
3.66,406.8
3.74,296.0
3.38,161.0
2.74,38.0
2.12,0.7
