2.08,0.0
0.97,0.0
-0.14,0.0
-1.24,0.0
-2.35,0.0
-3.46,0.0
-4.56,0.0
-5.67,0.0
-2.81,56.0
-0.51,193.0
3.7,316.0
6.33,390.0
7.49,418.0
8.16,381.0
7.85,300.0
6.99,174.0
5.38,28.0
2.73,0.0
1.05,0.0
-0.52,0.0
-0.44,0.0
-0.6,0.0
-0.49,0.0
-0.6,0.0
-0.5,0.0
-0.35,0.0
-0.58,0.0
-0.81,0.0
-0.82,0.0
-0.66,0.0
-0.76,0.0
-1.52,0.0
-1.36,44.0
1.24,126.0
4.38,280.0
7.75,362.0
9.54,405.0
9.74,316.0
8.96,267.0
8.34,156.0
6.75,26.0
4.65,0.0
3.28,0.0
1.49,0.0
1.02,0.0
0.65,0.0
0.41,0.0
0.32,0.0
0.17,0.0
0.17,0.0
0.26,0.0
0.28,0.0
0.33,0.0
0.45,0.0
0.45,0.0
0.64,0.0
0.93,52.0
3.16,185.0
6.87,274.0
10.92,372.0
12.58,402.0
13.01,365.0
12.8,287.0
12.1,165.0
10.57,28.0
8.55,0.0
7.04,0.0
5.6,0.0
5.18,0.0
4.87,0.0
5.22,0.0
5.19,0.0
5.21,0.0
5.36,0.0
5.65,0.0
5.97,0.0
5.85,0.0
6.4,0.0
6.22,0.0
6.49,0.0
5.35,41.0
6.58,130.0
8.59,215.0
10.3,275.0
10.56,294.0
10.95,321.0
11.12,121.0
10.65,107.0
9.79,20.0
8.74,0.0
8.16,0.0
8.41,0.0
7.78,0.0
7.41,0.0
7.34,0.0
7.18,0.0
6.48,0.0
6.07,0.0
5.68,0.0
5.47,0.0
5.37,0.0
5.51,0.0
5.56,0.0
3.88,0.0
3.8,55.0
4.57,193.0
8.61,310.0
11.03,382.0
12.01,410.0
12.69,375.0
12.88,297.0
12.45,174.0
11.28,34.0
9.24,0.0
7.78,0.0
5.81,0.0
4.64,0.0
4.0,0.0
3.28,0.0
2.54,0.0
2.03,0.0
2.0,0.0
2.15,0.0
2.21,0.0
2.23,0.0
2.37,0.0
2.75,0.0
3.08,0.0
3.64,29.0
4.69,59.0
7.61,136.0
8.53,210.0
8.73,217.0
8.87,182.0
8.62,164.0
8.57,86.0
8.11,7.0
6.99,0.0
6.57,0.0
6.96,0.0
6.2,0.0
5.78,0.0
5.56,0.0
5.14,0.0
4.75,0.0
4.16,0.0
3.66,0.0
3.17,0.0
2.97,0.0
3.19,0.0
3.39,0.0
4.52,0.0
4.5,37.0
5.1,117.0
6.84,285.0
7.54,383.0
8.32,415.0
9.21,372.0
9.43,302.0
9.0,181.0
8.2,37.0
7.51,0.0
6.73,0.0
4.75,0.0
3.12,0.0
2.04,0.0
1.44,0.0
1.25,0.0
0.81,0.0
0.72,0.0
0.34,0.0
0.08,0.0
-0.04,0.0
-1.28,0.0
-1.36,0.0
-1.25,0.0
-0.85,54.0
1.73,203.0
6.73,312.0
10.22,389.0
11.52,429.0
12.14,377.0
12.3,125.0
11.69,102.0
10.57,34.0
8.85,0.0
7.97,0.0
7.06,0.0
5.98,0.0
5.91,0.0
6.01,0.0
6.44,0.0
6.85,0.0
5.85,0.0
4.59,0.0
3.37,0.0
2.39,0.0
1.92,0.0
2.41,0.0
2.01,0.0
2.14,54.0
4.43,193.0
9.89,306.0
13.17,381.0
14.34,332.0
14.45,376.0
14.09,288.0
13.62,175.0
12.71,44.0
10.97,0.0
9.11,0.0
8.85,0.0
7.86,0.0
7.35,0.0
7.2,0.0
6.93,0.0
6.65,0.0
6.3,0.0
5.89,0.0
5.15,0.0
4.56,0.0
3.76,0.0
3.53,0.0
3.71,0.0
3.64,38.0
6.63,126.0
11.38,219.0
13.85,200.0
14.5,210.0
14.24,151.0
13.76,89.0
12.81,76.0
11.44,24.0
10.1,0.0
9.33,0.0
8.69,0.0
7.84,0.0
7.36,0.0
6.75,0.0
6.12,0.0
5.61,0.0
5.56,0.0
5.41,0.0
6.01,0.0
6.91,0.0
7.61,0.0
7.81,0.0
8.04,0.0
7.14,7.0
7.52,106.0
7.35,186.0
6.95,180.0
7.19,402.0
7.33,271.0
7.23,174.0
7.36,171.0
7.35,51.0
6.9,0.0
4.91,0.0
3.25,0.0
1.79,0.0
1.12,0.0
1.01,0.0
0.88,0.0
0.82,0.0
0.75,0.0
0.66,0.0
0.8,0.0
1.0,0.0
0.99,0.0
0.94,0.0
1.03,0.0
1.26,62.0
3.4,205.0
7.01,330.0
11.62,406.0
13.65,440.0
14.31,406.0
14.36,328.0
13.82,202.0
12.39,55.0
9.96,0.0
7.87,0.0
7.11,0.0
6.72,0.0
6.39,0.0
6.18,0.0
5.8,0.0
5.31,0.0
5.41,0.0
5.28,0.0
5.56,0.0
5.48,0.0
5.87,0.0
6.36,0.0
6.03,0.0
6.21,59.0
8.04,200.0
11.15,295.0
13.95,420.0
15.48,430.0
16.05,418.0
16.12,316.0
15.63,200.0
14.26,58.0
11.74,0.0
9.33,0.0
7.72,0.0
7.08,0.0
7.27,0.0
7.05,0.0
6.96,0.0
6.52,0.0
6.31,0.0
6.03,0.0
6.06,0.0
5.51,0.0
4.89,0.0
3.66,0.0
3.0,0.0
1.99,62.0
3.71,202.0
8.25,328.0
10.03,390.0
10.64,420.0
11.15,393.0
11.62,324.0
11.29,175.0
10.52,57.0
9.24,0.0
7.79,0.0
6.97,0.0
6.21,0.0
5.83,0.0
5.55,0.0
5.17,0.0
5.08,0.0
4.88,0.0
4.46,0.0
4.05,0.0
3.76,0.0
3.72,0.0
3.86,0.0
3.68,0.0
3.85,66.0
6.37,217.0
9.56,242.0
12.43,263.0
14.49,299.0
15.26,147.0
15.3,139.0
14.68,114.0
13.47,45.0
11.75,0.0
9.71,0.0
9.04,0.0
8.41,0.0
8.09,0.0
7.85,0.0
7.43,0.0
7.51,0.0
5.89,0.0
5.47,0.0
5.08,0.0
5.14,0.0
5.64,0.0
5.68,0.0
5.81,0.0
5.5,40.0
5.11,108.0
5.12,221.0
5.73,188.0
5.63,235.0
5.23,168.0
5.12,122.0
4.51,43.0
4.17,30.0
4.36,0.0
4.38,0.0
4.15,0.0
4.03,0.0
3.9,0.0
3.79,0.0
3.21,0.0
2.68,0.0
1.96,0.0
2.1,0.0
2.03,0.0
1.99,0.0
2.69,0.0
2.55,0.0
1.66,0.0
-0.27,37.0
2.16,138.0
6.17,188.0
5.97,304.0
7.04,382.0
7.43,379.0
7.44,183.0
7.31,122.0
6.53,52.0
5.49,0.0
4.34,0.0
3.48,0.0
2.27,0.0
1.33,0.0
0.79,0.0
0.77,0.0
0.81,0.0
0.63,0.0
0.41,0.0
0.37,0.0
0.51,0.0
0.67,0.0
1.29,0.0
1.08,0.0
1.17,56.0
2.17,102.0
5.24,175.0
6.92,278.0
8.23,232.0
8.85,194.0
8.88,135.0
8.21,129.0
7.11,55.0
5.87,0.0
5.39,0.0
4.22,0.0
4.35,0.0
3.61,0.0
2.28,0.0
2.22,0.0
2.26,0.0
2.04,0.0
2.04,0.0
2.13,0.0
2.08,0.0
2.03,0.0
1.96,0.0
2.02,0.0
1.96,12.0
2.53,120.0
3.5,183.0
4.58,251.0
4.85,235.0
5.0,101.0
4.55,138.0
3.84,131.0
3.39,50.0
2.73,0.0
2.23,0.0
2.27,0.0
1.88,0.0
1.32,0.0
0.91,0.0
0.25,0.0
-0.84,0.0
-1.34,0.0
-1.77,0.0
-2.03,0.0
-2.25,0.0
-2.63,0.0
-2.9,0.0
-2.69,0.0
-2.85,59.0
-0.13,204.0
2.48,321.0
3.35,402.0
3.83,407.0
4.27,378.0
4.29,314.0
4.26,219.0
3.88,58.0
2.96,0.0
2.85,0.0
1.24,0.0
0.28,0.0
-0.67,0.0
-1.21,0.0
-1.33,0.0
-1.26,0.0
-1.22,0.0
-1.31,0.0
-0.86,0.0
-0.2,0.0
0.85,0.0
1.2,0.0
0.67,0.0
0.7,72.0
2.37,205.0
4.98,289.0
6.22,422.0
7.17,230.0
6.71,156.0
5.17,170.0
4.05,170.0
3.86,83.0
3.29,0.0
2.46,0.0
2.28,0.0
1.74,0.0
1.45,0.0
0.99,0.0
0.51,0.0
0.09,0.0
-0.25,0.0
-0.28,0.0
-0.19,0.0
0.29,0.0
0.5,0.0
0.92,0.0
0.97,0.0
0.73,69.0
2.08,127.0
3.97,195.0
4.72,154.0
5.14,317.0
5.2,234.0
5.28,157.0
4.82,158.0
4.24,68.0
3.36,0.0
2.5,0.0
2.36,0.0
1.88,0.0
0.84,0.0
0.4,0.0
-0.42,0.0
-0.19,0.0
